X_ 1,X_ 2,X_ 3,X_ 4,X_ 5,X_ 6,X_ 7,X_ 8,X_ 9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,Y_ 1,Y_ 2,Y_ 3,Y_ 4,Y_ 5,Y_ 6,Y_ 7,Y_ 8,Y_ 9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_27,Y_28,Y_29,Y_30,Y_31,Y_32,Y_33,Y_34,Y_35,Y_36,Y_37,Y_38,Y_39,Y_40,Y_41,Y_42,Y_43,Y_44,Y_45,Y_46,Y_47,Y_48,Y_49,Y_50,Y_51,Y_52,Y_53,Y_54,Y_55,Y_56,Y_57,Y_58,IDEN
-87.9906,-87.951122,-87.97607,-87.953898,-87.912286,-87.6483567630745,-87.660732,-87.654166,-87.714047,-87.74104,-87.7511059451205,-87.779996,-87.831972,-87.908542,-87.968968,-87.9906,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.259715,38.290611,38.399928,38.570094,38.570104,38.5666287160576,38.541092,38.511911,38.47988,38.435576,38.4188492084548,38.370842,38.307241,38.268581,38.237389,38.259715,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352
-87.095357,-86.771293,-86.695353,-86.694665,-86.695637,-87.092563,-87.092148,-87.093676,-87.095357,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.562895,40.562082,40.561874,40.432156,40.214367,40.214806,40.366612,40.475745,40.562895,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353
-100.22709,-99.569879,-99.570576,-99.55958,-99.556119,-100.107248,-100.216229,-100.214637,-100.22709,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.914018,37.913016,37.825634,37.734888,37.467722,37.474836,37.47519,37.826808,37.914018,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357
-95.589472,-95.589041,-95.570351,-95.180891,-95.180125,-95.187103,-95.285425,-95.419439,-95.500254,-95.596759,-95.589472,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.216081,39.404586,39.41905,39.419218,39.128889,39.044109,39.032162,39.067205,39.056656,39.064672,39.216081,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359
-98.487384,-97.931844,-97.928623,-97.929097,-97.931614,-97.929746,-98.490149,-98.487384,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.567492,39.566921,39.55146,39.306397,39.277094,39.219273,39.21978,39.567492,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361
-99.584794,-99.032408,-99.032309,-98.912583,-98.913136,-99.022136,-99.240685,-99.350289,-99.350359,-99.569533,-99.569998,-99.570469,-99.584207,-99.584794,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.349386,38.348334,38.261227,38.261088,38.000451,38.000236,37.999968,38.000745,38.087594,38.087372,38.189332,38.252576,38.262179,38.349386,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362
-97.92856,-97.371614,-97.381205,-97.371911,-97.924795,-97.928592,-97.92856,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.958395,38.957852,38.9289,38.609353,38.60988,38.871099,38.958395,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366
-99.0670183498981,-98.726372963939,-98.613755,-98.5044549836368,-98.505266,-99.044398,-99.066203,-99.0670183498981,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0021435130522,40.0023362731669,40.0024,40.002379876736,39.567603,39.568035,39.568093,40.0021435130522,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367
-101.556606,-101.52581,-101.089653,-101.067904,-101.06645021566,-101.211486,-101.485326,-101.555258848691,-101.556606,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.388485,37.388392,37.387721,37.387779,36.9977361751404,36.997124,36.995611,36.9952909392776,37.388485,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368
-87.495331,-87.472811,-87.408547,-87.138821,-87.03826,-87.135629,-87.099803,-87.210958,-87.295965,-87.328543,-87.375145,-87.482702,-87.495331,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.647547,37.664869,37.683563,37.575628,37.560803,37.485153,37.416042,37.38093,37.391819,37.398462,37.569988,37.600914,37.647547,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372
-95.76975,-95.14588,-95.139731,-95.13967,-95.758508,-95.76975,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.10745,46.106761,45.773416,45.758891,45.759932,46.10745,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374
-96.265366,-95.76975,-95.758508,-96.254022,-96.253675,-96.26614,-96.265366,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.10861,46.10745,45.759932,45.75982,45.934648,46.02161,46.10861,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375
-96.8559593490532,-96.067621,-96.067069,-96.194671,-96.8265691272283,-96.8360095945419,-96.84022,-96.85748,-96.8559593490532,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.499173229529,47.499136,47.151813,47.151149,47.150539,47.2379818754871,47.276981,47.440457,47.499173229529,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376
-96.500843,-95.593788,-95.592287,-95.582887,-95.582155,-95.709619,-95.70984,-96.48255,-96.500901,-96.500843,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.174108,48.172916,48.037359,48.020557,47.933966,47.935805,47.96433,47.963595,48.021656,48.174108,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377
-94.260821,-94.09272,-94.047327,-93.75661,-93.563814,-93.521653,-93.65881,-93.638653,-93.638622,-93.645168,-93.647747,-93.661545,-93.667203,-93.676267,-93.739245,-93.741837,-93.744022,-93.745762,-93.748603,-93.749446,-93.755077,-93.756369,-93.756821,-93.757402,-93.758659,-93.760019,-93.761497,-93.761874,-93.761127,-93.758624,-93.758497,-93.758699,-93.759763,-93.759889,-93.760236,-93.761403,-93.761366,-93.760752,-93.760189,-93.759791,-93.75898,-93.758408,-93.758478,-93.758685,-93.759425,-93.760588,-93.761708,-93.762205,-93.764506,-93.764447,-93.761996,-93.766812,-93.767367,-94.012236,-94.256074,-94.256681,-94.260821,NaN,45.283941,45.342467,45.422861,45.294721,45.301136,45.246618,45.194116,45.174161,45.16562,45.161561,45.158609,45.153274,45.154443,45.151044,45.080987,45.080153,45.080354,45.080216,45.079028,45.079028,45.079932,45.080423,45.080942,45.082524,45.082782,45.082472,45.081751,45.081244,45.079941,45.07778,45.077522,45.077348,45.077292,45.075741,45.075342,45.074611,45.073678,45.073697,45.074878,45.075,45.074756,45.073673,45.072909,45.07268,45.072666,45.07298,45.072773,45.072558,45.071054,45.070213,45.069739,45.053408,44.977964,44.978712,44.979465,45.239272,45.283941,NaN,1378
-93.050453,-93.048471,-92.934569,-92.852628,-92.558086,-92.498377,-92.617147,-92.839837,-93.059974,-93.050453,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.928244,38.972418,39.064547,38.982183,38.970692,38.922084,38.680013,38.683974,38.693077,38.928244,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381
-94.216696,-93.764021,-93.761973,-93.758992,-94.205844,-94.203595,-94.2188,-94.216696,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.136626,40.132909,39.959552,39.784674,39.788954,40.025048,40.034885,40.136626,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382
-109.551644,-109.51908,-109.496737,-109.464318,-109.464318,-109.505333,-109.505514,-109.489549778986,-109.250722,-109.000708,-108.543194,-108.236393,-108.259372,-108.259384,-108.319119,-108.346193,-108.346316,-108.410374,-108.433848,-108.43398,-108.607579,-108.625587,-108.888316,-108.891115,-108.978383,-109.132768,-109.274171,-109.425315,-109.538677,-109.534295,-109.551644,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,48.293479,48.293457,48.451762,48.452638,48.52526,48.56791,48.913911,49.0004208038805,49.000011,48.999234,48.999377,48.9995581173014,48.913592,48.742225,48.742209,48.56845,48.422305,48.448484,48.219551,47.976553,47.990997,47.920411,47.922722,47.734456,47.802658,47.781122,47.793239,47.720153,47.738864,48.134564,48.293479,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,1388
-106.112063323684,-106.050543,-105.775808,-105.355888,-105.265192,-105.057641716691,-105.038171,-105.038548,-104.973283,-104.973354,-105.804436,-106.021307,-106.021251,-106.151908,-106.112063323684,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9992794384003,48.999207,48.999637,48.999357,48.9995,48.9992288873925,48.910512,48.650099,48.65006,48.56319,48.563358,48.563225,48.823975,48.823927,48.9992794384003,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392
-110.750595,-110.743064,-110.531615,-110.438151,-110.171595,-109.500737,-109.489549778986,-109.505514,-109.505333,-109.464318,-109.464318,-109.496737,-109.51908,-109.551644,-109.534295,-109.726914,-109.726943,-109.845812,-109.845932,-110.625409,-110.625543,-110.755873,-110.750595,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.914088,48.9980081121848,48.99839,48.999188,48.999262,49.00044,49.0004208038805,48.913911,48.56791,48.52526,48.452638,48.451762,48.293457,48.293479,48.134564,48.132859,48.221525,48.219004,48.305971,48.306479,48.219731,48.219601,48.914088,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397
-114.604462,-114.47729,-114.49219,-114.038545,-114.078282,-114.029042,-113.884541,-113.842313,-113.747183,-113.668077,-113.6817,-113.640588,-113.603924,-113.634079,-113.948844,-113.930289,-113.908581,-113.95118,-113.87111,-113.870769,-113.821166,-113.821447,-113.933568,-113.933503,-114.18717,-114.203119,-114.203026,-114.288557,-114.35308,-114.301457,-114.383453,-114.320528,-114.58376,-114.584454,-114.604462,NaN,,,,,,,,,,,,,,,,,,,,,,,47.789871,47.789941,47.961989,47.96255,48.023148,48.051653,48.0519,47.978877,47.952952,47.890963,47.805153,47.719998,47.72144,47.600027,47.599993,47.598499,47.514436,47.475994,47.39197,47.288158,47.2687,47.181709,47.18172,47.138289,47.138191,47.181908,47.355746,47.355875,47.38985,47.49705,47.483254,47.594551,47.601718,47.746355,47.789871,NaN,,,,,,,,,,,,,,,,,,,,,,,1399
-105.804599,-105.804436,-104.973354,-104.757619,-104.757643,-104.627726,-104.62776,-104.046782161706,-104.045692,-104.044093272821,-104.098921,-104.14247,-104.245936,-104.544517,-104.681633,-104.822581,-104.891321,-104.990346,-105.173367,-105.177722,-105.194783,-105.503195,-105.647941,-105.843891,-105.804599,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.219037,48.563358,48.56319,48.563127,48.476556,48.476349,48.389362,48.3893007311455,48.241415,47.9961071741871,48.000019,48.055005,48.031005,48.126553,48.103323,48.118945,48.15069,48.066449,48.081855,48.1031,48.066617,48.097792,48.077304,48.010289,48.219037,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406
-100.095095,-99.981193,-99.981743,-99.699269,-99.643462,-99.642209,-100.094798,-100.095095,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.438656,40.438291,40.700003,40.699969,40.684911,40.3512,40.351245,40.438656,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415
-76.491336,-76.437286,-76.231329,-76.216211,-76.12458,-76.02939,-76.022607,-76.058217,-76.157953,-76.177396,-76.290671,-76.375064,-76.453711,-76.491405,-76.491336,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.510677,36.467846,36.37208,36.298302,36.263963,36.158819,36.096725,36.080593,36.059517,36.109191,36.223497,36.258901,36.378092,36.468648,36.510677,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419
-102.385565,-101.871862,-100.971325,-100.585161,-100.585106,-100.67245,-100.673285,-100.749334,-100.74937,-100.965156,-100.977629,-101.034623,-101.257031,-101.345735,-101.362536,-101.440139,-101.370866,-101.428037,-101.641696,-101.707537,-101.813848,-102.036648,-102.20535,-102.265452,-102.262051,-102.335554,-102.385758,-102.385565,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.84775,47.847589,47.848703,47.84748,47.673912,47.673928,47.327426,47.327685,47.157245,47.156631,47.249992,47.286393,47.264895,47.291897,47.367998,47.477299,47.518696,47.561986,47.528379,47.538278,47.496502,47.572705,47.574506,47.624307,47.782009,47.80111,47.758008,47.84775,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421
-102.096675,-101.764392,-100.935983,-100.907902,-100.779477,-100.787809,-100.66189,-100.561035,-100.590199,-100.721261,-100.884552,-101.025662,-101.048532,-101.29899,-101.299052,-101.718105,-101.718155,-102.096239,-102.096675,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.981159,46.981306,46.98284,46.904367,46.736571,46.69063,46.63445,46.587847,46.427894,46.390084,46.409096,46.284219,46.371393,46.371451,46.63031,46.630999,46.718019,46.717706,46.981159,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422
-102.885763,-102.233892,-101.973322,-101.973399,-101.922237,-101.922123,-101.871537,-101.871862,-102.385565,-102.385758,-102.561965,-102.642266,-102.644764,-102.551964,-102.663487,-102.828477,-102.828061,-102.885737,-102.885763,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.54639,48.546339,48.547133,48.372095,48.37233,48.023173,48.023176,47.847589,47.84775,47.758008,47.780111,47.823713,47.906715,47.997149,48.076651,48.123664,48.37292,48.372578,48.54639,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423
-82.958401,-82.957715,-82.859753,-82.858302,-82.838905,-82.727164,-82.689113,-82.627767,-82.644977,-82.623609,-82.646503,-82.744931,-82.929588,-82.924781,-83.020798,-82.958401,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.490664,40.635653,40.646395,40.705019,40.7126,40.711203,40.711033,40.709352,40.666425,40.549879,40.345076,40.349603,40.358123,40.415004,40.433795,40.490664,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424
-119.999505153462,-119.965744,-119.868153889391,-119.802655,-119.669877,-119.600549,-119.571584,-119.487829,-119.432138558816,-119.43464,-119.248547,-119.248214,-119.145144,-119.146424,-119.162966,-119.643745,-119.672228,-119.791162,-119.790699,-119.760731,-119.759759,-119.883914,-119.882346,-120.006555,-119.999505153462,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8116849230819,45.824365,45.8382266026357,45.84753,45.856867,45.919581,45.925456,45.906307,45.9132091442339,45.603056,45.601935,45.516076,45.515909,45.08294,44.996241,44.994596,44.995117,44.994755,45.067823,45.081278,45.169211,45.169152,45.256916,45.257706,45.8116849230819,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437
-121.01569,-120.956471,-120.868569,-120.826385,-120.908459,-120.913935013084,-120.895575,-120.855674,-120.68937,-120.652516760194,-120.634968,-120.591166,-120.505863,-120.488546820704,-120.358135,-120.364955,-120.496059,-120.525059,-120.540256,-120.45225,-120.503733,-120.729792,-120.723569,-120.889357,-121.02408,-121.01569,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.307148,45.310345,45.401146,45.514978,45.558241,45.6480658664235,45.642945,45.671545,45.715847,45.7361697306749,45.745847,45.746547,45.700048,45.6999122274785,45.534239,45.49725,45.465149,45.405249,45.217049,45.14545,45.083477,45.083731,45.130911,45.202305,45.218726,45.307148,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438
-119.432138558816,-119.364396,-119.25715,-119.12612,-119.061462,-118.987227539565,-118.987129,-118.67787,-118.606789154189,-118.36779,-117.996970429603,-117.977657306532,-117.977601,-117.97298,-117.972948,-118.045003,-118.066383,-118.117194,-118.116461,-118.197955,-118.197876,-118.428539,-118.428329,-118.697766,-118.656102,-118.655992,-118.546632,-118.518687,-118.518689,-119.162966,-119.146424,-119.145144,-119.248214,-119.248547,-119.43464,-119.432138558816,NaN,,,,,,,,,,,,,,,,,,,,,,45.9132091442339,45.921605,45.939926,45.932859,45.958527,45.9998002135237,45.999855,46.000935,46.0008632497912,46.000622,46.0001906671726,46.000168202382,45.876889,45.860595,45.816896,45.817073,45.688395,45.688607,45.470732,45.4704,45.427204,45.429076,45.35519,45.345647,45.257729,45.196928,45.196898,45.08069,44.995877,44.996241,45.08294,45.515909,45.516076,45.601935,45.603056,45.9132091442339,NaN,,,,,,,,,,,,,,,,,,,,,,1439
-121.804426,-121.65871,-121.652638,-121.731438,-121.681525,-121.696479,-121.481888,-121.482168,-121.440695827861,-121.423592,-121.33777,-121.215779,-121.183841,-121.1222,-121.084933,-120.943977,-120.913935013084,-120.908459,-120.826385,-120.868569,-120.956471,-121.01569,-121.02408,-120.889357,-120.723569,-120.729792,-120.503733,-120.49516,-120.455204,-120.371441,-121.08948,-121.725068,-121.752994,-121.734223,-121.804426,NaN,,,,,,,,,,,,,,,,,,,,,,,45.012877,45.066355,45.101992,45.170633,45.248818,45.25792,45.258128,45.519604,45.6990737947724,45.69399,45.704949,45.671238,45.606441,45.616067,45.647893,45.656445,45.6480658664235,45.558241,45.514978,45.401146,45.310345,45.307148,45.218726,45.202305,45.130911,45.083731,45.083477,45.068279,44.865607,44.821769,44.823272,44.825519,44.829919,44.88572,45.012877,NaN,,,,,,,,,,,,,,,,,,,,,,,1440
-98.325242,-97.967279,-97.965012,-98.114758,-98.320595,-98.325242,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.851058,43.850686,43.49904,43.498297,43.498651,43.851058,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441
-99.7180710428822,-99.61116,-99.490254,-99.34496,-99.092868,-99.0057543501525,-99.005642,-98.7243744138881,-98.725002,-99.707705,-99.717466,-99.7180710428822,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.9409070034964,45.941098,45.940362,45.940299,45.940184,45.9399443091284,45.939944,45.9386747332615,45.591252,45.593391,45.593428,45.9409070034964,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442
-100.430079,-99.717466,-99.707705,-99.708987,-100.260223,-100.307384,-100.274176,-100.341924,-100.486561,-100.430079,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.594823,45.593428,45.593391,45.245866,45.24681,45.291909,45.381845,45.472904,45.536521,45.594823,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443
-119.368662,-118.982652,-118.979777,-117.96093,-117.959335,-118.015567,-118.210243,-118.358881,-119.369429,-119.368662,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.912562,46.911344,47.261709,47.260568,46.914811,46.784873,46.738833,46.736623,46.737695,46.912562,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461
-119.874042,-119.618479,-119.511388,-119.45319,-119.403042,-119.27032,-119.264392,-119.041498,-118.974664,-118.941323,-118.987227539565,-119.061462,-119.12612,-119.25715,-119.364396,-119.432138558816,-119.487829,-119.571584,-119.600549,-119.669877,-119.802655,-119.868153889391,-119.865829,-119.874042,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.628283,46.647583,46.727687,46.679243,46.613043,46.521311,46.272595,46.192667,46.139523,46.027528,45.9998002135237,45.958527,45.932859,45.939926,45.921605,45.9132091442339,45.906307,45.925456,45.919581,45.856867,45.84753,45.8382266026357,46.040858,46.628283,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463
-118.228635,-118.21566,-118.165292,-117.881857,-117.85185,-117.863347,-117.737303,-117.674946,-117.611903,-117.603425834504,-117.717852,-117.977657306532,-117.996970429603,-117.991481,-118.116624,-118.116117,-118.241872,-118.228635,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.593362,46.588924,46.555135,46.592193,46.62467,46.470667,46.471454,46.337651,46.338478,45.9987601734427,45.999866,46.000168202382,46.0001906671726,46.207702,46.20805,46.295455,46.295064,46.593362,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464
-120.002065,-120.007074,-120.004704,-119.918915,-119.87576,-119.533123,-119.532889,-119.405196,-119.320304,-119.298649,-119.21241,-119.212225,-119.125904,-119.103873,-118.982234,-118.973504,-118.979777,-118.982652,-119.368662,-119.369429,-119.369165,-119.45319,-119.511388,-119.618479,-119.874042,-119.904046,-119.973036,-119.927436,-119.966129,-120.042866,-120.002065,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,47.126153,47.220133,47.319994,47.364475,47.437492,47.441207,47.527756,47.612636,47.626797,47.728328,47.800695,47.887708,47.917301,47.961763,47.962025,47.943414,47.261709,46.911344,46.912562,46.737695,46.678179,46.679243,46.727687,46.647583,46.628283,46.638101,46.737126,46.798445,46.943757,47.073453,47.126153,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,1467
-118.973504,-118.945143,-118.85196,-118.711682,-118.688394,-118.570396,-118.54409,-118.369064,-118.340938,-118.246103,-118.078182,-117.881473,-117.820947,-117.823629,-117.96093,-118.979777,-118.973504,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.943414,47.942281,47.957906,47.903347,47.942718,47.932318,47.883973,47.832685,47.894316,47.943604,47.800062,47.84749,47.825775,47.26022,47.260568,47.261709,47.943414,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469
-117.820947,-117.697774,-117.535262,-117.535262,-117.436993,-117.041214453461,-117.041306446459,-117.041634,-117.040490375568,-117.040159751863,-117.823629,-117.820947,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.825775,47.856278,47.794458,48.047779,48.047207,48.0454651038028,47.9774559200268,47.7353,47.366028886698,47.259272,47.26022,47.825775,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470
-119.023417,-118.860733,-118.766898,-118.746199,-118.633826,-118.615592,-118.471646,-118.228635,-118.241872,-118.116117,-118.116624,-117.991481,-117.996970429603,-118.36779,-118.606789154189,-118.67787,-118.987129,-118.987227539565,-118.941323,-118.974664,-119.041498,-119.023417,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.216656,46.252455,46.297916,46.359512,46.414022,46.504543,46.597262,46.593362,46.295064,46.295455,46.20805,46.207702,46.0001906671726,46.000622,46.0008632497912,46.000935,45.999855,45.9998002135237,46.027528,46.139523,46.192667,46.216656,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471
-118.249122,-118.210243,-118.015567,-117.959335,-117.96093,-117.823629,-117.040159751863,-117.039836,-117.039833386028,-117.039777655562,-117.039771,-117.036645748421,-117.208628,-117.22812,-117.254262,-117.382742,-117.464769,-117.597792,-117.740868,-117.85185,-117.881857,-118.165292,-118.21566,-118.249122,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.734138,46.738833,46.784873,46.914811,47.260568,47.26022,47.259272,47.154734,47.1272689922541,46.5417089920381,46.471779,46.4261004826554,46.423707,46.462245,46.545082,46.614684,46.699626,46.672543,46.694583,46.62467,46.592193,46.555135,46.588924,46.734138,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472
-121.456447,-121.379961,-121.379682,-121.280716,-121.090054,-121.02662,-120.634562,-120.633981,-120.508605,-120.51,-119.973036,-119.904046,-119.874042,-119.865829,-120.801295,-121.522321,-121.522324,-121.393734,-121.451256,-121.353562,-121.455218,-121.52307,-121.456447,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.923577,47.087248,47.087495,47.088731,46.991007,46.911308,46.91213,46.825776,46.824862,46.737946,46.737126,46.638101,46.628283,46.040858,46.041014,46.044006,46.388224,46.390204,46.533894,46.711506,46.783797,46.872783,46.923577,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473
