SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21,SM22,SM23,SM24,SM25,SM26,SM27,SM28,SM29,SM30,SM31,SM32,SM33,SM34,SM35,SM36,SM37,SM38,SM39,SM40,SM41,SM42,SM43,SM44,SM45,SM46,SM47,SM48,SM49,SM50,SM51,SM52,SM53,SM54,SM55,SM56,SM57,SM58,SM59,SM60,SM61,SM62,SM63,SM64,SM65,SM66,SM67,SM68,SM69,SM70,SM71,SM72,SM73,SM74,SM75,SM76,SM77,SM78,SM79,SM80,SM81,SM82,SM83,SM84,SM85,SM86,SM87,SM88,SM89,SM90,SM91,SM92,SM93,SM94,SM95,SM96,SM97,SM98,SM99,SM100,SM101,SM102,SM103,SM104,SM105,SM106,SM107,SM108,SM109,SM110,SM111,SM112,SM113,SM114,SM115,SM116,SM117,SM118,SM119,SM120,SM121,SM122
0.323564358,0.336262534,0.336262534,0.324660743,0.329384914,0.333884127,0.348319064,0.344097826,0.341897476,0.334290509,0.344303488,0.342505915,0.333271154,0.312974268,0.300140202,0.292094839,0.288089887,0.294983744,0.291320899,0.290070348,0.284985842,0.285672766,0.279390828,0.271702415,0.258095141,0.245235228,0.234938714,0.213208324,0.213208324,0.203667998,0.16975914,0.159687666,0.143333116,0.125600954,0.100931213,0.140097343,0.167532569,0.181363803,0.195694155,0.195694155,0.252408878,0.265950881,0.279201999,0.294974516,0.294974516,0.294974516,0.294974516,0.283848605,0.278287805,0.247257871,0.211271862,0.226746604,0.227788697,0.227788697,0.229762279,0.224629487,0.229687226,0.254225822,0.25652505,0.280338291,0.282618872,0.298463548,0.296690833,0.289323734,0.275499175,0.291171466,0.286073993,0.28371652,0.274860673,0.283101514,0.268288592,0.258745262,0.233624675,0.237041833,0.223536718,0.240570058,0.266297709,0.286275613,0.307900736,0.302066018,0.316820424,0.304838855,0.30507515,0.291758535,0.292205177,0.284372393,0.284863098,0.277646509,0.281787399,0.282120572,0.275405534,0.26603671,0.26603671,0.262343511,0.242624465,0.230491155,0.208967999,0.235322499,0.230059248,0.230433803,0.224661302,0.235149125,0.223859152,0.206086892,0.176553592,0.161788551,0.154644231,0.136554584,0.139798422,0.133153432,0.128053907,0.120952705,0.123338821,0.135592818,0.135367207,0.13063196,0.132348654,0.136458039,0.154501862,0.130864235,0.110678646,0.094112865
0.228614581,0.218223198,0.218223198,0.197048168,0.184548664,0.176105605,0.196101674,0.206193349,0.208381578,0.220585042,0.242350534,0.26750458,0.247724515,0.227854653,0.200117597,0.188908488,0.166198709,0.183095838,0.179663311,0.175554308,0.170228895,0.176014456,0.204211462,0.201072663,0.190053367,0.180728334,0.185019589,0.181464521,0.181464521,0.156682201,0.176044674,0.218324131,0.243331441,0.244312701,0.278784995,0.285902436,0.283686071,0.293272176,0.276628731,0.276628731,0.291037684,0.283137534,0.271078923,0.269133266,0.269133266,0.269133266,0.269133266,0.23767957,0.222850738,0.191787709,0.152216914,0.193176651,0.199455565,0.199455565,0.212888004,0.202155298,0.22027871,0.234820618,0.224751742,0.20596607,0.190320977,0.180775737,0.168763241,0.156154171,0.121945651,0.150107948,0.15184753,0.153064777,0.143768526,0.151917035,0.200669924,0.221984273,0.211791057,0.234588671,0.260083441,0.30622419,0.300832811,0.300858652,0.29192407,0.280101162,0.268681671,0.261790376,0.254451341,0.248772303,0.249310191,0.243658303,0.241745724,0.241247015,0.243030316,0.233681309,0.2282169,0.204249684,0.204249684,0.196994703,0.200532123,0.207425484,0.211740651,0.206277113,0.223385777,0.216158413,0.220478048,0.212466558,0.201113076,0.189205916,0.188242358,0.184594057,0.185730929,0.16713383,0.15975472,0.151532459,0.136087031,0.122581462,0.107817035,0.098275161,0.093095204,0.080271584,0.08353031,0.079940912,0.081036051,0.07125204,0.073577519,0.071369975
0.212205978,0.224566695,0.224566695,0.199113935,0.219854741,0.223928293,0.254605692,0.256101374,0.260497337,0.256838101,0.290556068,0.273685408,0.252102643,0.224053124,0.203407544,0.199289357,0.186574634,0.20727257,0.201015051,0.204999415,0.195718351,0.205018197,0.233715687,0.232043303,0.218646688,0.207442154,0.212714275,0.210825717,0.210825717,0.173378147,0.178591242,0.195121086,0.20530873,0.19172252,0.205688566,0.250279144,0.27177148,0.288542809,0.287347094,0.287347094,0.353054733,0.3469646,0.340918779,0.324607811,0.324607811,0.324607811,0.324607811,0.307305621,0.290563992,0.224513465,0.154450809,0.161944089,0.150989576,0.150989576,0.155619719,0.152967115,0.155767994,0.205679181,0.216060323,0.264474888,0.247275063,0.267397801,0.247758168,0.238236576,0.198519533,0.235265044,0.22072139,0.232514021,0.223030499,0.24775964,0.268490706,0.268892108,0.241720047,0.253808791,0.260797185,0.280382999,0.279625522,0.276297692,0.274693887,0.272167518,0.265948396,0.24771888,0.244777794,0.236400995,0.245867839,0.238541365,0.23712943,0.236359591,0.250807284,0.244534243,0.243368713,0.213545956,0.213545956,0.204807364,0.198041335,0.203234438,0.195447835,0.209202132,0.223301608,0.226321071,0.222357707,0.228727744,0.221731318,0.213921686,0.205996856,0.199397655,0.190075489,0.179253322,0.180412123,0.175259014,0.169036428,0.161909828,0.158292523,0.147521629,0.1436062,0.123204085,0.127901178,0.122041178,0.117367848,0.116321016,0.120245922,0.116274982
0.233572722,0.236232736,0.236232736,0.21595578,0.231154557,0.230348502,0.266408319,0.266408319,0.275580176,0.269003182,0.300203619,0.294544414,0.276685528,0.244051447,0.237439077,0.237439077,0.233494702,0.250642617,0.247599067,0.249155111,0.234905618,0.240673502,0.262032921,0.262032921,0.248681774,0.231091949,0.23219693,0.221216622,0.221216622,0.168769345,0.161942414,0.161942414,0.153752384,0.130301213,0.115843713,0.161145423,0.196479256,0.212542823,0.212542823,0.212542823,0.277114799,0.270952556,0.280554413,0.228494518,0.228494518,0.228494518,0.228494518,0.228494518,0.198360965,0.1486983,0.099035634,0.110067813,0.100541814,0.100541814,0.103679094,0.103679094,0.105226914,0.174917303,0.192856407,0.252150509,0.229920885,0.268864202,0.228369302,0.228369302,0.176496247,0.220607653,0.207686163,0.22563472,0.205509455,0.238384406,0.232674738,0.232674738,0.192585693,0.215791951,0.215363372,0.247877181,0.263004409,0.278823967,0.281370679,0.281370679,0.280023998,0.262303041,0.268845693,0.245507355,0.248083145,0.234440588,0.232032138,0.232032138,0.239662794,0.236261494,0.235558299,0.214060853,0.214060853,0.208687886,0.191605731,0.191605731,0.1743798,0.18117687,0.176106216,0.177714133,0.174995886,0.180847374,0.175645543,0.175645543,0.169270388,0.151825472,0.142123974,0.125339219,0.12965825,0.119530984,0.117557123,0.117557123,0.123579256,0.110335157,0.108284582,0.084552823,0.092557476,0.08619812,0.08619812,0.08619812,0.09399575,0.079235256
0.264376001,0.269656478,0.269656478,0.244140449,0.256363555,0.25369274,0.282666486,0.282666486,0.285242995,0.287960464,0.319577822,0.322244791,0.313355828,0.294611864,0.294073025,0.294073025,0.293393077,0.300549452,0.300388009,0.299983241,0.288711977,0.287463799,0.296598961,0.296598961,0.288125756,0.277953504,0.275446459,0.258468592,0.258468592,0.225700665,0.20826787,0.20826787,0.188683431,0.166129912,0.147212577,0.161260663,0.19459418,0.201658147,0.201658147,0.201658147,0.241975783,0.241322728,0.267305675,0.207364279,0.207364279,0.207364279,0.207364279,0.207364279,0.17471194,0.138096348,0.101480757,0.098174504,0.094561741,0.094561741,0.09533178,0.09533178,0.093282121,0.155721934,0.176006495,0.226038066,0.209787476,0.247169336,0.211918529,0.211918529,0.168210914,0.21271846,0.204480971,0.233378089,0.217326814,0.254380383,0.237297324,0.237297324,0.200982733,0.219277484,0.209794291,0.231429236,0.253796598,0.276379415,0.283116008,0.283116008,0.286100765,0.27522136,0.288935872,0.263230967,0.264001018,0.250892761,0.247332228,0.247332228,0.248915256,0.245031077,0.24544678,0.220156594,0.220156594,0.211909576,0.18771546,0.18771546,0.164883921,0.172932174,0.164177955,0.165865678,0.163696543,0.171819648,0.167179115,0.167179115,0.159895926,0.147613427,0.140404194,0.120969393,0.122255868,0.111921985,0.106330673,0.106330673,0.104852254,0.09197389,0.089670276,0.065311252,0.073502462,0.068151037,0.068151037,0.068151037,0.075557158,0.061392796
0.325389788,0.338759188,0.338759188,0.328155218,0.326152081,0.326406179,0.358220727,0.358220727,0.36025144,0.363125781,0.381851949,0.396455783,0.375600497,0.349579207,0.344258004,0.344258004,0.335094404,0.336115407,0.326835817,0.32867119,0.318835804,0.31568294,0.30638561,0.30638561,0.295454675,0.286913248,0.276370745,0.255771508,0.255771508,0.244410451,0.217319092,0.217319092,0.195334154,0.166655988,0.136218014,0.182543591,0.213991247,0.230942872,0.230942872,0.230942872,0.29176448,0.294200117,0.303702803,0.301479294,0.301479294,0.301479294,0.301479294,0.301479294,0.303887199,0.246757755,0.18962831,0.194942558,0.183294934,0.183294934,0.173424074,0.173424074,0.168022662,0.213209894,0.21752759,0.265887235,0.266773736,0.307761149,0.282722993,0.282722993,0.260706795,0.297434425,0.294886359,0.308171764,0.29655412,0.326202652,0.301236488,0.301236488,0.265776211,0.267655421,0.253777411,0.262631332,0.302244005,0.327546009,0.331300977,0.331300977,0.350636953,0.332042749,0.346636014,0.306454098,0.305012537,0.292494755,0.291237778,0.291237778,0.296230326,0.29579169,0.294210162,0.27789021,0.27789021,0.273101892,0.248957381,0.248957381,0.22619818,0.239156154,0.232870231,0.232035753,0.225022747,0.233140877,0.221327605,0.221327605,0.206746106,0.187078337,0.17264885,0.149784102,0.143042501,0.128760738,0.121919674,0.121919674,0.119867888,0.108909857,0.100083314,0.088535355,0.089804364,0.085940325,0.085940325,0.085940325,0.090892607,0.076417846
0.200646335,0.206456992,0.206456992,0.17849087,0.195005323,0.193124986,0.223087965,0.223087965,0.226694737,0.227543977,0.262539093,0.25359764,0.228574966,0.200440988,0.192599186,0.192599186,0.180101683,0.198264773,0.191778257,0.205145195,0.197134655,0.20648828,0.228975587,0.228975587,0.221049434,0.209202317,0.214400503,0.202742362,0.202742362,0.155894788,0.200909872,0.200909872,0.214534324,0.21018828,0.246218116,0.277330154,0.29527903,0.29672536,0.29672536,0.29672536,0.344339945,0.336471545,0.334930202,0.318445795,0.318445795,0.318445795,0.318445795,0.318445795,0.316156843,0.223578518,0.131000192,0.111086161,0.10212996,0.10212996,0.11958267,0.11958267,0.11577683,0.186465218,0.21822958,0.290076174,0.268734099,0.300998531,0.260157174,0.260157174,0.214032771,0.256245436,0.241741468,0.272402537,0.266521134,0.309483812,0.315912872,0.315912872,0.293589352,0.300624686,0.301935888,0.318282826,0.317481796,0.31157571,0.312522651,0.312522651,0.309453306,0.283749547,0.279026816,0.261569504,0.272574818,0.258311932,0.260865274,0.260865274,0.278940941,0.266732196,0.268074005,0.2231202,0.2231202,0.200417652,0.208364652,0.208364652,0.197493999,0.221041627,0.246197769,0.25017298,0.247648544,0.255445174,0.247583695,0.247583695,0.240732631,0.222478674,0.210597097,0.180620042,0.181163436,0.16688483,0.156821049,0.156821049,0.153189131,0.138153207,0.134156254,0.117915855,0.129584575,0.130569532,0.130569532,0.130569532,0.14933158,0.121658416
0.22780025,0.273925691,0.273925691,0.292856307,0.301261632,0.325748759,0.328217698,0.328217698,0.330939887,0.324606066,0.322568909,0.315305429,0.303922579,0.293355267,0.284567044,0.284567044,0.277554523,0.273098244,0.262568603,0.254811898,0.247181724,0.243508174,0.234237439,0.234237439,0.225740117,0.221917069,0.213721454,0.203909985,0.203909985,0.20265236,0.182388052,0.182388052,0.168358115,0.144185745,0.11885022,0.120168804,0.130692886,0.126970704,0.126970704,0.126970704,0.142535553,0.155537036,0.171902568,0.187201002,0.187201002,0.187201002,0.187201002,0.187201002,0.192862002,0.178892667,0.164923331,0.160243395,0.157439062,0.157439062,0.152029638,0.152029638,0.147731741,0.157533055,0.158189587,0.168098166,0.169097966,0.180196832,0.168026756,0.168026756,0.161723343,0.192630247,0.196321617,0.211878571,0.208527305,0.234197563,0.214970674,0.214970674,0.191510579,0.188917552,0.178967328,0.187388199,0.199406707,0.213445608,0.217579792,0.217579792,0.2297269,0.219673189,0.218318879,0.209565057,0.209003239,0.202010203,0.196073178,0.196073178,0.198260218,0.19680706,0.192675824,0.181737957,0.181737957,0.183475885,0.168336388,0.168336388,0.156280789,0.172481276,0.171469822,0.165571152,0.159933873,0.167226032,0.155887326,0.155887326,0.139555685,0.125672201,0.116304997,0.109670111,0.11049353,0.106700971,0.105786459,0.105786459,0.113041362,0.096832841,0.088071329,0.089207075,0.092954687,0.089591942,0.089591942,0.089591942,0.110284274,0.090747861
0.197797633,0.199867769,0.199867769,0.199867769,0.185238371,0.192529694,0.189772526,0.191987681,0.187980894,0.194417758,0.194417758,0.212106953,0.203006932,0.196022789,0.176252767,0.172054204,0.158162821,0.168973881,0.168973881,0.166729552,0.164137367,0.172408796,0.209274894,0.209494679,0.212190552,0.200350848,0.200350848,0.215014193,0.215014193,0.187492885,0.233601526,0.255810162,0.301299375,0.268351698,0.268351698,0.268351698,0.277151608,0.268745039,0.25300384,0.25300384,0.303551336,0.295242476,0.295242476,0.286933616,0.286933616,0.286933616,0.286933616,0.257745962,0.228558307,0.181557782,0.181557782,0.181557782,0.193937227,0.193937227,0.189192318,0.184469432,0.201106824,0.219328986,0.219328986,0.219539943,0.203312488,0.199642124,0.182784314,0.171760008,0.13768152,0.172958955,0.172958955,0.179068565,0.200153162,0.226961768,0.264617482,0.260427627,0.254306416,0.252865849,0.252865849,0.249352147,0.247659194,0.246327515,0.234649225,0.225353096,0.217622745,0.206672504,0.206672504,0.194703227,0.200021184,0.195753847,0.193348619,0.191176979,0.196962046,0.190804054,0.190804054,0.182413721,0.182413721,0.178496071,0.175047629,0.176982959,0.179309398,0.169234492,0.169234492,0.169234492,0.16064958,0.154944381,0.139074787,0.136959127,0.132917276,0.132459636,0.132459636,0.1316479,0.133832072,0.134027817,0.128214834,0.12117646,0.117873041,0.108320958,0.108320958,0.097633081,0.090191368,0.082530758,0.073765469,0.067444551,0.061334472,0.053775492
0.274410269,0.341765057,0.341765057,0.366314737,0.381289869,0.416916403,0.418705445,0.418705445,0.421900645,0.411789517,0.410581324,0.39300135,0.38628725,0.373692143,0.369201009,0.369201009,0.365115968,0.370154474,0.369047517,0.364841855,0.358187852,0.359007934,0.352287623,0.352287623,0.341293501,0.32551803,0.316181384,0.283912904,0.283912904,0.25980601,0.23512342,0.23512342,0.213589322,0.185396069,0.157383902,0.165496226,0.167818289,0.161838306,0.161838306,0.161838306,0.178252677,0.177972971,0.17609902,0.213664539,0.213664539,0.213664539,0.213664539,0.213664539,0.249915518,0.238021996,0.226128474,0.223981672,0.2175728,0.2175728,0.207474091,0.207474091,0.201255964,0.199725189,0.192355295,0.18228545,0.180265877,0.181295181,0.167115074,0.167115074,0.157775811,0.177003092,0.177822282,0.171258016,0.159054427,0.170547651,0.158841274,0.158841274,0.133560054,0.151803048,0.150899277,0.191083578,0.205352894,0.232563144,0.241141444,0.241141444,0.252677916,0.239263261,0.238018827,0.218355574,0.220711184,0.205322797,0.208221823,0.208221823,0.211289331,0.217912902,0.227493509,0.224324112,0.224324112,0.228026718,0.215121769,0.215121769,0.203790848,0.226594465,0.230756785,0.219818032,0.210283334,0.217273822,0.201038675,0.201038675,0.177317667,0.161933132,0.149930667,0.148996564,0.160578882,0.163327431,0.164735009,0.164735009,0.181053504,0.16399012,0.15902785,0.142967668,0.146400074,0.13888085,0.13888085,0.13888085,0.151921291,0.128228045
0.282042936,0.29636289,0.29636289,0.29636289,0.284969536,0.276542417,0.319025625,0.321361056,0.320147142,0.316804184,0.316804184,0.338809088,0.319474602,0.298871267,0.267838085,0.260424199,0.244973829,0.264643575,0.264643575,0.265701052,0.254149831,0.260443841,0.260031445,0.253614488,0.230268379,0.220864543,0.220864543,0.221320668,0.221320668,0.213508325,0.147716125,0.136960428,0.109114126,0.102770583,0.102770583,0.102770583,0.151281624,0.167449092,0.193449121,0.193449121,0.296814746,0.300311673,0.300311673,0.303808599,0.303808599,0.303808599,0.303808599,0.299833988,0.295859376,0.251783479,0.251783479,0.251783479,0.233977913,0.233977913,0.198607418,0.196874445,0.193263399,0.231704806,0.231704806,0.242817482,0.250310693,0.270498293,0.283222643,0.270790049,0.245377056,0.260544515,0.260544515,0.256462577,0.24221221,0.246333423,0.227989778,0.231519887,0.206677553,0.21907657,0.21907657,0.225615057,0.246505062,0.269186305,0.294244005,0.286133457,0.296086735,0.2821252,0.2821252,0.273108574,0.276061739,0.262321215,0.267034488,0.263659589,0.27146592,0.270282683,0.270282683,0.265403165,0.265403165,0.260133931,0.236928857,0.236545188,0.221451296,0.226049047,0.226049047,0.226049047,0.222991933,0.228280997,0.216800873,0.205469318,0.195544241,0.182958163,0.182958163,0.172670687,0.184419513,0.178780191,0.1844617,0.178566013,0.189688041,0.192318726,0.192318726,0.183202971,0.179856221,0.176968567,0.185013376,0.167074077,0.150505724,0.140183087
0.15433681,0.16553392,0.16553392,0.143436294,0.141024496,0.138295266,0.161103676,0.165697339,0.162652773,0.171381899,0.19282249,0.208074798,0.195584837,0.182850293,0.167236585,0.164001841,0.153490689,0.162909966,0.156612877,0.15568277,0.150559576,0.156167283,0.180466208,0.182172594,0.177896778,0.171595161,0.178655391,0.175991255,0.175991255,0.145534758,0.161049014,0.174626504,0.184034123,0.184352272,0.20946843,0.243692782,0.259290493,0.273958534,0.27206056,0.27206056,0.316612099,0.285218529,0.26667801,0.214141655,0.214141655,0.214141655,0.214141655,0.208448038,0.197400359,0.15578941,0.112306277,0.131675094,0.135238366,0.135238366,0.144258799,0.143509284,0.154027987,0.185912521,0.196086849,0.202639439,0.185063905,0.190762353,0.1691336,0.166329863,0.128750412,0.170990225,0.174034415,0.205712052,0.208010425,0.242943417,0.255952307,0.263578626,0.251072175,0.261036388,0.270443251,0.283680347,0.279914432,0.280624544,0.273489352,0.271080694,0.264572984,0.258263074,0.257764747,0.257444172,0.264510263,0.261779825,0.263070039,0.261526432,0.268954089,0.256966938,0.254776046,0.214974641,0.214974641,0.193936332,0.198917956,0.20121764,0.194505869,0.199808804,0.217013019,0.211610011,0.210893043,0.207454658,0.2041853,0.195329888,0.190860578,0.184527936,0.181234359,0.159358511,0.155412845,0.144054255,0.129885227,0.119047557,0.108654998,0.100512683,0.09410136,0.085746063,0.094042407,0.094549648,0.100833906,0.091472149,0.099315058,0.085534012
0.191132869,0.199593541,0.199593541,0.199593541,0.191295814,0.203740906,0.19986853,0.196526974,0.189864337,0.195305898,0.195305898,0.204940319,0.198433657,0.192348852,0.176988496,0.169889558,0.155975884,0.172551163,0.172551163,0.170430327,0.166707746,0.175469915,0.210739773,0.209192301,0.204830735,0.196103651,0.196103651,0.209624867,0.209624867,0.187236141,0.158608512,0.197689458,0.211572989,0.208151726,0.208151726,0.208151726,0.229062708,0.256318735,0.246552427,0.246552427,0.291795655,0.27266296,0.27266296,0.253530264,0.253530264,0.253530264,0.253530264,0.251480368,0.249430472,0.208340732,0.208340732,0.208340732,0.24493542,0.24493542,0.237538622,0.22938323,0.250093976,0.25261964,0.25261964,0.230784588,0.216464752,0.212872977,0.195882497,0.192069941,0.169361044,0.19160471,0.19160471,0.197637865,0.200995462,0.216678746,0.233558539,0.231141306,0.222076504,0.226623881,0.226623881,0.231809091,0.229019272,0.228268478,0.229974761,0.22408796,0.218695276,0.216962896,0.216962896,0.215733923,0.220826652,0.218099384,0.22082743,0.215748408,0.217075959,0.213988492,0.213988492,0.206616376,0.206616376,0.202618716,0.197566856,0.191518031,0.184914001,0.178700161,0.178700161,0.178700161,0.174170097,0.168757589,0.160027054,0.161777746,0.160279502,0.15561968,0.15561968,0.153966272,0.154877846,0.155427536,0.144408508,0.135809374,0.13386576,0.13386432,0.13386432,0.125948237,0.126123476,0.123507054,0.130254597,0.116002695,0.107074043,0.099163661
0.166602523,0.175806467,0.175806467,0.175806467,0.166724877,0.17885852,0.178312935,0.176142216,0.17011817,0.173975937,0.173975937,0.185474547,0.179689609,0.172504697,0.159903426,0.153900899,0.143351454,0.15361061,0.15361061,0.150702547,0.146889678,0.151910822,0.1804861,0.177994201,0.175862909,0.166770989,0.166770989,0.177210961,0.177210961,0.155006866,0.167532777,0.206881662,0.24057488,0.225525702,0.225525702,0.225525702,0.234678307,0.2477143,0.228781733,0.228781733,0.262136121,0.258776217,0.258776217,0.255416313,0.255416313,0.255416313,0.255416313,0.235577918,0.215739523,0.174703131,0.174703131,0.174703131,0.185671758,0.185671758,0.182074438,0.176106117,0.190252577,0.204003631,0.204003631,0.202801838,0.184870918,0.178178704,0.160500963,0.152234263,0.121226752,0.155447889,0.155447889,0.163571132,0.181739811,0.20726377,0.242283727,0.238134408,0.231475444,0.230479794,0.230479794,0.228557776,0.224807596,0.22224545,0.212589692,0.204254225,0.196508019,0.188844782,0.188844782,0.180607358,0.182173936,0.177325523,0.17383096,0.167597302,0.168178045,0.162070116,0.162070116,0.153802264,0.153802264,0.146321328,0.147170384,0.145771806,0.146784546,0.137256859,0.137256859,0.137256859,0.131084798,0.124581583,0.112620452,0.115388255,0.114450512,0.113233373,0.113233373,0.113454959,0.112837643,0.114753105,0.105025377,0.097645372,0.09366651,0.087499663,0.087499663,0.079670985,0.074963292,0.06844823,0.064919667,0.05858078,0.05337161,0.048581558
0.158024158,0.164756543,0.164756543,0.164756543,0.147376709,0.15514127,0.153661068,0.154391499,0.146448227,0.150117615,0.150117615,0.168411085,0.165858574,0.158636537,0.147617825,0.144847563,0.139421491,0.149938185,0.149938185,0.147183899,0.14693066,0.154731995,0.183285531,0.184321747,0.18526624,0.177477769,0.177477769,0.187913377,0.187913377,0.170771375,0.186814965,0.217800912,0.249645191,0.233811101,0.233811101,0.233811101,0.222680063,0.223734226,0.195714935,0.195714935,0.189286951,0.209026187,0.209026187,0.228765423,0.228765423,0.228765423,0.228765423,0.178601523,0.128437623,0.127842773,0.127842773,0.127842773,0.144517719,0.144517719,0.163911855,0.161205671,0.17252492,0.189466412,0.189466412,0.193332679,0.176660963,0.173341274,0.15741783,0.145168678,0.113461274,0.143639769,0.143639769,0.14930442,0.150157423,0.165104302,0.206743671,0.219350695,0.214409176,0.221240664,0.221240664,0.244082075,0.238716418,0.240508781,0.209414106,0.197222183,0.182384535,0.180317117,0.180317117,0.16621634,0.169929029,0.171942791,0.169837415,0.16421259,0.160911833,0.155423867,0.155423867,0.146876124,0.146876124,0.143149042,0.147360692,0.145970536,0.149475819,0.138428313,0.138428313,0.138428313,0.130251529,0.121748233,0.110767753,0.105733527,0.102200269,0.098526679,0.098526679,0.096128512,0.08954757,0.082647166,0.071138617,0.063558539,0.055576083,0.050376634,0.050376634,0.043900597,0.047198672,0.044229829,0.045935591,0.043152782,0.04734003,0.03897454
0.188807591,0.191396656,0.191396656,0.161853017,0.171333646,0.165508998,0.188161264,0.188161264,0.186219778,0.191605697,0.221219017,0.217598886,0.205626065,0.1887954,0.18271007,0.18271007,0.174358941,0.186765367,0.186048775,0.189137687,0.180960604,0.186462779,0.20386508,0.20386508,0.197158559,0.188636532,0.191857264,0.181195592,0.181195592,0.143757397,0.178565385,0.178565385,0.186312852,0.191402286,0.224881258,0.262155637,0.283523672,0.295304441,0.295304441,0.295304441,0.342166086,0.322788984,0.315831279,0.274670873,0.274670873,0.274670873,0.274670873,0.274670873,0.265306966,0.19256523,0.119823493,0.097191197,0.090103106,0.090103106,0.107270313,0.107270313,0.10308592,0.172416031,0.205035073,0.277444008,0.257110528,0.289890059,0.250133704,0.250133704,0.206709484,0.244266719,0.227971051,0.254677736,0.247707115,0.286654607,0.298233077,0.298233077,0.278664628,0.288769987,0.292949934,0.316056677,0.315929449,0.310249769,0.31675027,0.31675027,0.315971673,0.293138223,0.292145805,0.277443271,0.286577716,0.270019697,0.271916724,0.271916724,0.28767634,0.275110117,0.276333435,0.229032156,0.229032156,0.204744333,0.213780436,0.213780436,0.201964929,0.223494784,0.249203568,0.257069505,0.255560732,0.263463428,0.259735173,0.259735173,0.257462065,0.24143322,0.230977166,0.203460306,0.198112366,0.181299686,0.169067668,0.169067668,0.160974663,0.149197656,0.142768932,0.130329731,0.137176019,0.138777487,0.138777487,0.138777487,0.151232913,0.122208421
0.327448352,0.347179845,0.347179845,0.340720716,0.33663937,0.339703043,0.366465602,0.366465602,0.366317023,0.365589977,0.378185816,0.386008426,0.360711045,0.3320303,0.332970074,0.332970074,0.322823819,0.327895039,0.321238999,0.336646518,0.326140084,0.322923646,0.312393323,0.312393323,0.302154864,0.292381761,0.279495195,0.255417069,0.255417069,0.242724426,0.220813023,0.220813023,0.199688309,0.171326244,0.145796166,0.167827564,0.206489736,0.216322909,0.216322909,0.216322909,0.267183306,0.274345677,0.305573334,0.300450901,0.300450901,0.300450901,0.300450901,0.300450901,0.312231385,0.258469102,0.20470682,0.197568479,0.184896358,0.184896358,0.171862468,0.171862468,0.160914351,0.204454278,0.209128991,0.25403631,0.252511196,0.292427995,0.265946006,0.265946006,0.242903322,0.284345342,0.281035766,0.298725122,0.287047247,0.320562983,0.295199817,0.295199817,0.257375955,0.255549985,0.240398672,0.249670636,0.285875866,0.308131049,0.314044977,0.314044977,0.335369277,0.324051176,0.338791729,0.310741208,0.311483413,0.304715631,0.303247692,0.303247692,0.307631298,0.303784699,0.301599602,0.27807529,0.27807529,0.267690997,0.244378938,0.244378938,0.220445956,0.233781197,0.22910325,0.229716148,0.222098227,0.230212696,0.219490272,0.219490272,0.20583647,0.187169744,0.172579011,0.148431629,0.142338691,0.127343921,0.118924182,0.118924182,0.114842386,0.100356663,0.091541445,0.080713814,0.083497424,0.080108244,0.080108244,0.080108244,0.09171262,0.073685381
0.242430327,0.27863105,0.27863105,0.2940923,0.308342766,0.330313579,0.337697581,0.337697581,0.345319517,0.340538316,0.345712822,0.335969691,0.319737029,0.306366176,0.297164309,0.297164309,0.287487508,0.28599756,0.274041823,0.273414878,0.265542859,0.264204242,0.251883666,0.251883666,0.242002316,0.23456075,0.223028263,0.205369615,0.205369615,0.200593454,0.183609248,0.183609248,0.169295845,0.14444687,0.122194877,0.128234639,0.144147275,0.142316088,0.142316088,0.142316088,0.166099673,0.176910629,0.195208861,0.200656575,0.200656575,0.200656575,0.200656575,0.200656575,0.20278061,0.186674106,0.170567601,0.168064521,0.165308224,0.165308224,0.157415797,0.157415797,0.153031862,0.167245638,0.167807037,0.181460482,0.18341105,0.199968562,0.186872296,0.186872296,0.17920074,0.216565678,0.221835581,0.243141033,0.238048444,0.268203425,0.244930449,0.244930449,0.217020435,0.214353927,0.201412199,0.209177151,0.22107338,0.236394,0.239254124,0.239254124,0.250220699,0.239800065,0.237711575,0.231849303,0.232800306,0.227788909,0.222703698,0.222703698,0.227425543,0.226199243,0.221873908,0.208383285,0.208383285,0.208850895,0.193553712,0.193553712,0.179070396,0.193900719,0.193260356,0.186923105,0.178353995,0.183485545,0.171258987,0.171258987,0.153824861,0.138806684,0.12699271,0.116112653,0.112386754,0.104989234,0.104038147,0.104038147,0.107466812,0.094157842,0.085541625,0.0896839,0.093226939,0.090574291,0.090574291,0.090574291,0.10874597,0.08679757
