TMAX1,TMAX2,TMAX3,TMAX4,TMAX5,TMAX6,TMAX7
16.6269359588623,20.7519989013672,25.959436416626,27.4205417633057,25.6780471801758,26.1707916259766,17.303617477417
17.1487426757813,20.719856262207,26.5317840576172,27.835958480835,26.0256042480469,25.7056579589844,18.1190738677979
16.7242164611816,20.5037040710449,26.0004959106445,27.4627361297607,25.5882091522217,25.9107513427734,17.5592479705811
15.8929634094238,20.003381729126,25.7872543334961,27.3832817077637,25.367546081543,25.3486576080322,16.9544258117676
16.6431217193604,20.6148929595947,25.9923572540283,27.4557342529297,25.6367111206055,26.1339015960693,17.3360500335693
17.7406349182129,21.1050186157227,27.6087970733643,28.9772548675537,27.0925331115723,26.2754440307617,19.2158985137939
18.689172744751,22.6395263671875,27.0017185211182,28.4272785186768,27.3609447479248,27.2205448150635,18.4944972991943
15.3451814651489,19.7408447265625,25.279878616333,26.8526515960693,25.1855945587158,25.1484527587891,16.507287979126
16.6051368713379,20.3166084289551,26.1277751922607,27.6066303253174,25.5259685516357,25.5772686004639,17.6670227050781
16.778923034668,20.2250804901123,26.5365409851074,27.6698799133301,25.8014259338379,25.1956939697266,18.0942897796631
17.7332725524902,21.8121871948242,26.320499420166,27.9395523071289,26.5065288543701,26.5796775817871,17.971363067627
17.4536476135254,21.8506259918213,26.0102367401123,27.4193229675293,26.6856212615967,26.161018371582,17.7039794921875
17.6574554443359,21.4446449279785,26.2431716918945,27.8504848480225,26.1957511901855,26.3698806762695,17.8141670227051
18.5779628753662,22.3580646514893,26.8651847839355,28.458065032959,27.1557350158691,26.9161109924316,18.3727588653564
18.0481128692627,22.3316440582275,26.6797122955322,28.2004528045654,26.9788837432861,26.7987842559814,18.1652812957764
17.3445987701416,21.5476970672607,26.0383281707764,27.4466800689697,26.3238105773926,26.0859184265137,17.5750408172607
18.1684951782227,22.0898036956787,26.5993213653564,28.2371845245361,26.8793773651123,26.7686061859131,18.2188682556152
16.2538642883301,20.3145084381104,26.1109886169434,27.6688365936279,25.5686225891113,25.3463859558105,17.3234748840332
19.0814437866211,22.6757431030273,27.0553894042969,28.5668640136719,27.6742649078369,27.4686107635498,18.793628692627
17.3716278076172,21.6003265380859,26.1888427734375,27.7050113677979,26.3153076171875,26.2789840698242,17.6579971313477
18.5213642120361,22.7585430145264,27.0136661529541,28.3793926239014,27.3135204315186,27.2184391021729,18.4138011932373
17.4694442749023,20.6297607421875,26.6826305389404,28.7614212036133,26.2346267700195,25.4838085174561,18.1593170166016
17.5966796875,21.2415237426758,26.8428268432617,28.4361572265625,26.6825141906738,26.2262763977051,18.4084930419922
18.2572460174561,21.9093914031982,26.6035079956055,28.2847995758057,26.806547164917,26.6848888397217,18.1963024139404
18.1239852905273,21.7016506195068,26.5234451293945,28.2027187347412,26.6826248168945,26.5418090820313,18.1796627044678
17.0983009338379,21.0801048278809,26.06760597229,27.5487480163574,25.7862892150879,26.2557926177979,17.4816570281982
15.2576513290405,19.5402355194092,25.210823059082,26.851921081543,25.048152923584,25.0982074737549,16.4060497283936
17.7215404510498,21.0593891143799,27.6108741760254,28.8259124755859,27.0197410583496,26.1402454376221,19.2056922912598
17.7352046966553,20.932580947876,27.4806537628174,29.0287666320801,27.1594009399414,26.4941024780273,19.202974319458
18.1574478149414,22.6462154388428,26.8385066986084,28.1577625274658,27.1460342407227,26.8978214263916,18.2536506652832
